acute161_0005.acq
5 msec/sample
5 channels
PPG100C
Volts
GSR100C
microsiemens
RSP100C
Volts
Scanner TTL
Volts
Scanner Trigger
Volts
min	CH1	CH2	CH3	CH6	CH20	
5.15083	0.00762939	1.94397	0.927734	-0.000915527	5	
5.15092	0.00762939	1.94092	0.9375	-0.000915527	5	
5.151	0.00823975	1.93787	0.949097	-0.0012207	5	
5.15108	0.00762939	1.93634	0.956116	-0.000305176	5	
5.15117	0.00762939	1.94092	0.956116	0	5	
5.15125	0.00793457	1.93787	0.94696	0.000305176	5	
5.15133	0.00823975	1.93939	0.926514	-0.000610352	5	
5.15142	0.00823975	1.93787	0.89447	-0.000915527	5	
5.1515	0.00823975	1.94092	0.852966	-0.0012207	5	
5.15158	0.00823975	1.93482	0.805359	-0.0012207	5	
5.15167	0.00762939	1.93787	0.758057	-0.000915527	5	
5.15175	0.00793457	1.93939	0.71228	-0.000610352	5	
5.15183	0.00793457	1.93787	0.671692	-0.000610352	5	
5.15192	0.00793457	1.94092	0.640564	-0.000305176	5	
5.152	0.00854492	1.93787	0.61676	-0.000610352	5	
5.15208	0.00762939	1.94092	0.602722	0	5	
5.15217	0.00762939	1.93787	0.596313	-0.000305176	5	
5.15225	0.00793457	1.93939	0.594177	0.000305176	5	
5.15233	0.00732422	1.93634	0.597839	-0.000305176	5	
5.15242	0.00854492	1.94092	0.605774	-0.0012207	5	
5.1525	0.00762939	1.93939	0.612793	-0.00152588	5	
5.15258	0.00854492	1.94092	0.623779	-0.000610352	5	
5.15267	0.00854492	1.94092	0.632629	0	5	
5.15275	0.00793457	1.93787	0.640564	-0.000915527	5	
5.15283	0.00823975	1.93939	0.645752	-0.000610352	5	
5.15292	0.00793457	1.93939	0.649719	-0.000305176	5	
5.153	0.00823975	1.94245	0.652161	-0.000305176	5	
5.15308	0.00823975	1.93939	0.653076	0	5	
5.15317	0.00854492	1.93787	0.652771	-0.000915527	5	
5.15325	0.00762939	1.93787	0.65155	-0.000610352	5	
5.15333	0.00854492	1.93634	0.649414	-0.0012207	5	
5.15342	0.00762939	1.94092	0.649109	-0.000915527	5	
5.1535	0.00823975	1.93939	0.648193	-0.000915527	5	
5.15358	0.00793457	1.94092	0.646667	0.000610352	5	
5.15367	0.00823975	1.93482	0.646057	-0.000610352	5	
5.15375	0.00854492	1.94397	0.646057	-0.000915527	5	
5.15383	0.00793457	1.93482	0.646362	-0.000610352	5	
5.15392	0.00732422	1.93634	0.647888	-0.000305176	5	
5.154	0.00854492	1.94092	0.648804	-0.000610352	5	
5.15408	0.00823975	1.94245	0.650024	-0.000915527	5	
5.15417	0.00732422	1.93787	0.651855	-0.0012207	5	
5.15425	0.00823975	1.93787	0.655518	-0.000305176	5	
5.15433	0.00793457	1.93939	0.65979	0	5	
5.15442	0.00793457	1.93939	0.662231	-0.000915527	5	
5.1545	0.00823975	1.94092	0.667725	-0.000915527	5	
5.15458	0.00823975	1.93787	0.671082	0	5	
5.15467	0.00762939	1.93634	0.67627	-0.000610352	5	
5.15475	0.00854492	1.93787	0.679016	-0.000610352	5	
5.15483	0.00793457	1.93787	0.683899	0	5	
5.15492	0.00793457	1.93482	0.686951	-0.000305176	5	
5.155	0.00793457	1.94092	0.690002	-0.000915527	5	
5.15508	0.00762939	1.93634	0.692749	-0.00152588	5	
5.15517	0.00854492	1.93787	0.695801	-0.000915527	5	
5.15525	0.00793457	1.94092	0.696716	-0.000610352	5	
5.15533	0.00823975	1.94092	0.698242	-0.000610352	5	
5.15542	0.00823975	1.93787	0.698547	-0.000305176	5	
5.1555	0.00793457	1.93939	0.698547	-0.000915527	5	
5.15558	0.00793457	1.93176	0.698242	-0.000610352	5	
5.15567	0.00762939	1.94245	0.697327	-0.00152588	5	
5.15575	0.00854492	1.93787	0.696411	-0.000305176	5	
5.15583	0.00854492	1.93634	0.695801	-0.000610352	5	
5.15592	0.00793457	1.93787	0.694275	-0.000915527	5	
5.156	0.00823975	1.94245	0.694275	-0.0012207	5	
5.15608	0.00762939	1.93787	0.693359	-0.000610352	5	
5.15617	0.00793457	1.93634	0.693665	-0.0012207	5	
5.15625	0.00793457	1.93482	0.692444	-0.000915527	5	
5.15633	0.00793457	1.93787	0.693665	-0.000915527	5	
5.15642	0.00793457	1.93787	0.69458	0	5	
5.1565	0.00762939	1.93939	0.694885	-0.000610352	5	
5.15658	0.00732422	1.94245	0.696411	-0.000915527	5	
5.15667	0.00793457	1.94245	0.697021	-0.000915527	5	
5.15675	0.00793457	1.93634	0.697632	0	5	
5.15683	0.00762939	1.93787	0.699768	-0.000610352	5	
5.15692	0.00854492	1.94092	0.700684	-0.000915527	5	
5.157	0.00793457	1.93787	0.701294	-0.000915527	5	
5.15708	0.00823975	1.93939	0.704041	-0.00152588	5	
5.15717	0.00793457	1.94092	0.703125	0	5	
5.15725	0.00793457	1.93939	0.705872	-0.000610352	5	
5.15733	0.00823975	1.93939	0.705261	-0.000305176	5	
5.15742	0.00823975	1.93787	0.705872	-0.000915527	5	
5.1575	0.00793457	1.93482	0.706787	-0.000610352	5	
5.15758	0.00823975	1.94397	0.707092	-0.000610352	5	
5.15767	0.00823975	1.93634	0.707092	0.000305176	5	
5.15775	0.00823975	1.94092	0.706482	-0.000610352	5	
5.15783	0.00762939	1.93634	0.708313	-0.0012207	5	
5.15792	0.00854492	1.94245	0.710144	-0.00152588	5	
5.158	0.00762939	1.93634	0.71106	-0.0012207	5	
5.15808	0.00762939	1.93939	0.715332	-0.0012207	5	
5.15817	0.00823975	1.93939	0.718689	0	5	
5.15825	0.00793457	1.94092	0.722656	-0.000610352	5	
5.15833	0.00823975	1.93634	0.726624	0	5	
5.15842	0.00762939	1.94245	0.730896	-0.000305176	5	
5.1585	0.00854492	1.93939	0.736084	-0.000610352	5	
5.15858	0.00854492	1.93787	0.740662	0	5	
5.15867	0.00823975	1.93939	0.745544	-0.000305176	5	
5.15875	0.00762939	1.93939	0.749512	-0.00152588	5	
5.15883	0.00793457	1.94092	0.752258	-0.00152588	5	
5.15892	0.00793457	1.93787	0.753479	-0.000610352	5	
5.159	0.00793457	1.93634	0.757446	-0.000610352	5	
5.15908	0.00762939	1.94245	0.760498	-0.000610352	5	
5.15917	0.00854492	1.93939	0.764771	-0.000915527	5	
5.15925	0.00762939	1.93787	0.770569	-0.0012207	5	
5.15933	0.00793457	1.93634	0.778198	-0.00152588	5	
5.15942	0.00793457	1.93634	0.784302	-0.000305176	5	
5.1595	0.00793457	1.94092	0.792542	-0.00152588	5	
5.15958	0.00823975	1.94092	0.79834	-0.00152588	5	
5.15967	0.00854492	1.93939	0.804443	-0.00152588	5	
5.15975	0.00823975	1.93634	0.808716	-0.000610352	5	
5.15983	0.00793457	1.93939	0.811462	-0.000610352	5	
5.15992	0.00793457	1.94092	0.813904	-0.000915527	5	
5.16	0.00762939	1.93939	0.816345	-0.0012207	5	
5.16008	0.00762939	1.94092	0.818787	-0.000610352	5	
5.16017	0.00823975	1.94397	0.822449	-0.000915527	5	
5.16025	0.00762939	1.93787	0.825195	0	5	
5.16033	0.00823975	1.94092	0.829163	-0.000610352	5	
5.16042	0.00854492	1.94397	0.83252	-0.000305176	5	
5.1605	0.00854492	1.9455	0.836182	-0.000610352	5	
5.16058	0.00762939	1.93939	0.839233	-0.0012207	5	
5.16067	0.00823975	1.93787	0.843201	-0.000915527	5	
5.16075	0.00823975	1.94092	0.845642	0.000305176	5	
5.16083	0.00793457	1.93939	0.848694	-0.000915527	5	
5.16092	0.00823975	1.93787	0.85083	-0.000915527	5	
5.161	0.00793457	1.93482	0.852051	-0.000305176	5	
5.16108	0.00793457	1.93939	0.852661	-0.000610352	5	
5.16117	0.00823975	1.93482	0.85144	-0.000610352	5	
5.16125	0.00823975	1.94092	0.849915	0.000915527	5	
5.16133	0.00793457	1.93482	0.848999	-0.000305176	5	
5.16142	0.00793457	1.94092	0.848083	-0.000610352	5	
5.1615	0.00732422	1.93939	0.845642	-0.000915527	5	
5.16158	0.00762939	1.93787	0.845642	-0.000610352	5	
5.16167	0.00762939	1.93787	0.843811	0	5	
5.16175	0.00762939	1.94245	0.843811	-0.000610352	5	
5.16183	0.00762939	1.93787	0.843201	-0.000305176	5	
5.16192	0.00762939	1.94245	0.843506	0	5	
5.162	0.00793457	1.93634	0.84198	-0.00152588	5	
5.16208	0.00732422	1.94397	0.84198	-0.00183105	5	
5.16217	0.00793457	1.94092	0.841064	-0.000305176	5	
5.16225	0.00732422	1.93787	0.839844	-0.000610352	5	
5.16233	0.00823975	1.93939	0.839844	-0.000610352	5	
5.16242	0.00854492	1.94245	0.838623	0	5	
5.1625	0.00823975	1.93787	0.837708	-0.0012207	5	
5.16258	0.00793457	1.93787	0.837097	-0.000915527	5	
5.16267	0.00732422	1.93634	0.838013	0	5	
5.16275	0.00793457	1.94397	0.837708	-0.000610352	5	
5.16283	0.00793457	1.93787	0.837097	0.000305176	5	
5.16292	0.00793457	1.93939	0.834656	-0.000610352	5	
5.163	0.00762939	1.93939	0.831299	-0.000915527	5	
5.16308	0.00762939	1.94397	0.826111	-0.000915527	5	
5.16317	0.00671387	1.93634	0.816345	-0.0012207	5	
5.16325	0.00762939	1.94092	0.807495	-0.000915527	5	
5.16333	0.00854492	1.93329	0.796204	-0.000610352	5	
5.16342	0.00854492	1.94397	0.786438	-0.000915527	5	
5.1635	0.00762939	1.93634	0.776978	-0.000305176	5	
5.16358	0.00762939	1.94092	0.768433	-0.000610352	5	
5.16367	0.0088501	1.93787	0.761414	0	5	
5.16375	0.00793457	1.94245	0.756226	-0.000915527	5	
5.16383	0.00732422	1.93634	0.751038	-0.0012207	5	
5.16392	0.00762939	1.93787	0.733337	-0.000610352	5	
5.164	0.0088501	1.93939	0.646667	0	5	
5.16408	0.00732422	1.93939	0.45166	-0.000610352	5	
5.16417	0.00762939	1.93787	0.142517	-0.0012207	5	
5.16425	0.00823975	1.93329	-0.26123	0.000305176	5	
5.16433	0.00793457	1.93634	-0.724792	0	5	
5.16442	0.00762939	1.93634	-1.21002	-0.000915527	5	
5.1645	0.00793457	1.93787	-1.68488	-0.000610352	5	
5.16458	0.00762939	1.93482	-2.11884	-0.000915527	5	
5.16467	0.00732422	1.93787	-2.48749	-0.000915527	5	
5.16475	0.00701904	1.93329	-2.77954	-0.000915527	5	
5.16483	0.00671387	1.93329	-2.99194	-0.000915527	5	
5.16492	0.00762939	1.93939	-3.12988	0.000305176	5	
5.165	0.00671387	1.93634	-3.2019	-0.000915527	5	
5.16508	0.00732422	1.94092	-3.22144	-0.000305176	5	
5.16517	0.00762939	1.94245	-3.20343	0.000915527	5	
5.16525	0.00732422	1.94092	-3.1604	-0.000610352	5	
5.16533	0.00762939	1.94245	-3.10242	-0.000610352	5	
5.16542	0.00732422	1.94245	-3.04138	-0.0012207	5	
5.1655	0.00732422	1.93787	-2.98218	-0.000915527	5	
5.16558	0.00701904	1.93787	-2.93091	-0.000915527	5	
5.16567	0.00762939	1.93787	-2.88788	-0.000610352	5	
5.16575	0.00732422	1.93482	-2.85492	-0.000305176	5	
5.16583	0.00762939	1.93634	-2.83203	0.000305176	5	
5.16592	0.00701904	1.93634	-2.81525	-0.000915527	5	
5.166	0.00823975	1.94092	-2.80212	-0.000610352	5	
5.16608	0.00793457	1.93939	-2.79205	-0.000915527	5	
5.16617	0.00793457	1.93939	-2.78076	-0.0012207	5	
5.16625	0.00732422	1.93787	-2.771	-0.000610352	5	
5.16633	0.00732422	1.93939	-2.76031	-0.000915527	5	
5.16642	0.00823975	1.93787	-2.75055	-0.000915527	5	
5.1665	0.00793457	1.93787	-2.74078	0.000305176	5	
5.16658	0.00793457	1.93634	-2.72949	-0.000610352	5	
5.16667	0.00793457	1.94245	-2.71851	-0.000915527	5	
5.16675	0.00823975	1.94245	-2.70844	-0.00152588	5	
5.16683	0.00732422	1.93787	-2.69653	-0.000610352	5	
5.16692	0.00793457	1.93329	-2.68585	-0.000610352	5	
5.167	0.00762939	1.93634	-2.67456	-0.000610352	5	
5.16708	0.00732422	1.94245	-2.66418	-0.000305176	5	
5.16717	0.00762939	1.93939	-2.65472	-0.000915527	5	
5.16725	0.00793457	1.93939	-2.64618	-0.000915527	5	
5.16733	0.00762939	1.94092	-2.63824	-0.000610352	5	
5.16742	0.00732422	1.93939	-2.63214	-0.00213623	5	
5.1675	0.00732422	1.93787	-2.62573	-0.000915527	5	
5.16758	0.00823975	1.93634	-2.62177	-0.0012207	5	
5.16767	0.00823975	1.93939	-2.61749	-0.0012207	5	
5.16775	0.00762939	1.93634	-2.6123	-0.00183105	5	
5.16783	0.00793457	1.93482	-2.60406	-0.000915527	5	
5.16792	0.00823975	1.93939	-2.59216	-0.000610352	5	
5.168	0.00854492	1.94092	-2.57385	0	5	
5.16808	0.00854492	1.93634	-2.54822	0	5	
5.16817	0.00823975	1.93482	-2.5174	0	5	
5.16825	0.00854492	1.93634	-2.48199	-0.000610352	5	
5.16833	0.0088501	1.93939	-2.44476	-0.000610352	5	
5.16842	0.00976562	1.93482	-2.41058	-0.000915527	5	
5.1685	0.00946045	1.94092	-2.37762	-0.00183105	5	
5.16858	0.00854492	1.93482	-2.35077	-0.000915527	5	
5.16867	0.0106812	1.94245	-2.32971	-0.000305176	5	
5.16875	0.00976562	1.93329	-2.31354	-0.000305176	5	
5.16883	0.0106812	1.93634	-2.30347	-0.000915527	5	
5.16892	0.0106812	1.94092	-2.29706	-0.000915527	5	
5.169	0.0109863	1.93939	-2.29462	-0.0012207	5	
5.16908	0.010376	1.93634	-2.29401	-0.0012207	5	
5.16917	0.0100708	1.93634	-2.29523	-0.000305176	5	
5.16925	0.0100708	1.93939	-2.29675	-0.000610352	5	
5.16933	0.0115967	1.94092	-2.30011	-0.000610352	5	
5.16942	0.0106812	1.93939	-2.30164	0	5	
5.1695	0.010376	1.93787	-2.30499	0	5	
5.16958	0.0109863	1.93634	-2.30652	-0.000915527	5	
5.16967	0.0115967	1.93787	-2.30621	0.000305176	5	
5.16975	0.0109863	1.93787	-2.30438	0.000305176	5	
5.16983	0.0106812	1.93634	-2.30103	-0.000305176	5	
5.16992	0.0109863	1.93787	-2.29431	-0.000305176	5	
5.17	0.0109863	1.94092	-2.2876	-0.000305176	5	
5.17008	0.0106812	1.93787	-2.27875	0	5	
5.17017	0.0109863	1.93939	-2.26837	-0.000305176	5	
5.17025	0.0106812	1.93482	-2.25769	-0.00152588	5	
5.17033	0.0106812	1.93939	-2.24731	-0.000305176	5	
5.17042	0.0109863	1.93634	-2.22839	0	5	
5.1705	0.0106812	1.93482	-2.19086	0	5	
5.17058	0.0109863	1.94245	-2.12555	-0.00152588	5	
5.17067	0.0106812	1.93939	-2.03247	-0.00152588	5	
5.17075	0.0112915	1.93634	-1.91315	-0.0012207	5	
5.17083	0.010376	1.93634	-1.7807	-0.000610352	5	
5.17092	0.0106812	1.94092	-1.64337	-0.000915527	5	
5.171	0.0106812	1.93787	-1.51306	-0.000915527	5	
5.17108	0.0109863	1.93634	-1.39648	-0.000305176	5	
5.17117	0.0109863	1.93787	-1.29852	-0.000305176	5	
5.17125	0.0109863	1.93939	-1.22345	-0.000305176	5	
5.17133	0.0100708	1.93787	-1.16974	-0.000610352	5	
5.17142	0.0109863	1.93634	-1.13556	-0.000305176	5	
5.1715	0.0100708	1.93634	-1.11755	0	5	
5.17158	0.010376	1.93787	-1.11237	-0.000610352	5	
5.17167	0.0106812	1.93939	-1.11603	-0.000305176	5	
5.17175	0.010376	1.93939	-1.12488	0	5	
5.17183	0.0100708	1.94092	-1.13647	-0.000610352	5	
5.17192	0.00976562	1.94092	-1.14899	-0.000915527	5	
5.172	0.00976562	1.93939	-1.15875	-0.000915527	5	
5.17208	0.0100708	1.93787	-1.16791	-0.000305176	5	
5.17217	0.0100708	1.93939	-1.17218	0	5	
5.17225	0.0100708	1.93939	-1.17462	-0.000610352	5	
5.17233	0.0100708	1.93939	-1.17432	0	5	
5.17242	0.0100708	1.93329	-1.17249	0.000305176	5	
5.1725	0.00976562	1.93939	-1.16791	-0.00152588	5	
5.17258	0.0100708	1.93634	-1.16455	-0.00152588	5	
5.17267	0.00976562	1.93787	-1.15875	-0.000610352	5	
5.17275	0.0100708	1.93482	-1.15387	0.000305176	5	
5.17283	0.0100708	1.93939	-1.15051	-0.000915527	5	
5.17292	0.00915527	1.93634	-1.14899	0	5	
5.173	0.0088501	1.94092	-1.14899	-0.0012207	5	
5.17308	0.00915527	1.93329	-1.15204	-0.000610352	5	
5.17317	0.010376	1.9455	-1.15784	0	5	
5.17325	0.00976562	1.93787	-1.16455	0.000305176	5	
5.17333	0.00946045	1.93787	-1.17065	-0.000915527	5	
5.17342	0.00915527	1.93787	-1.17767	-0.000915527	5	
5.1735	0.0088501	1.94245	-1.18164	-0.000915527	5	
5.17358	0.00854492	1.93787	-1.18439	-0.000610352	5	
5.17367	0.00854492	1.93634	-1.18286	-0.000610352	5	
5.17375	0.0088501	1.93634	-1.17828	-0.000610352	5	
5.17383	0.00976562	1.94092	-1.17035	-0.000305176	5	
5.17392	0.0088501	1.93482	-1.15936	0.000305176	5	
5.174	0.00915527	1.93634	-1.14624	-0.000610352	5	
5.17408	0.00915527	1.93787	-1.13037	-0.000915527	5	
5.17417	0.0088501	1.93939	-1.11511	-0.000610352	5	
5.17425	0.0088501	1.93634	-1.10138	0	5	
5.17433	0.00915527	1.93482	-1.08917	0.000305176	5	
5.17442	0.0088501	1.93939	-1.07727	-0.000915527	5	
5.1745	0.00915527	1.93634	-1.06934	-0.00152588	5	
5.17458	0.0088501	1.93787	-1.06171	-0.000915527	5	
5.17467	0.00915527	1.93634	-1.05743	0	5	
5.17475	0.00854492	1.93787	-1.05316	0.000305176	5	
5.17483	0.00823975	1.93787	-1.05225	-0.000915527	5	
5.17492	0.00823975	1.93939	-1.0495	-0.000915527	5	
5.175	0.00793457	1.93482	-1.0495	-0.000305176	5	
5.17508	0.00915527	1.93939	-1.04767	0	5	
5.17517	0.00854492	1.93482	-1.04675	-0.000305176	5	
5.17525	0.00915527	1.93482	-1.04431	-0.000915527	5	
5.17533	0.00854492	1.94092	-1.04309	-0.000610352	5	
5.17542	0.0088501	1.93634	-1.04095	-0.000915527	5	
5.1755	0.00823975	1.93482	-1.03912	-0.000610352	5	
5.17558	0.00823975	1.94092	-1.03577	-0.00152588	5	
5.17567	0.00823975	1.93939	-1.03363	-0.000610352	5	
5.17575	0.00946045	1.9455	-1.03119	-0.000610352	5	
5.17583	0.00823975	1.93634	-1.03088	-0.00152588	5	
5.17592	0.00793457	1.93482	-1.02875	-0.000915527	5	
5.176	0.00854492	1.94092	-1.02753	0	5	
5.17608	0.00854492	1.94092	-1.02692	-0.000610352	5	
5.17617	0.00854492	1.93329	-1.026	0	5	
5.17625	0.00854492	1.93787	-1.02295	-0.000915527	5	
5.17633	0.00793457	1.93329	-1.02234	-0.000610352	5	
5.17642	0.00854492	1.93939	-1.02051	0	5	
5.1765	0.00793457	1.93482	-1.01959	0	5	
5.17658	0.00823975	1.93939	-1.0199	-0.000915527	5	
5.17667	0.00823975	1.94092	-1.02112	-0.0012207	5	
5.17675	0.00854492	1.94397	-1.02386	-0.000305176	5	
5.17683	0.00762939	1.93634	-1.0321	0	5	
5.17692	0.00793457	1.93329	-1.05774	0.000305176	5	
5.177	0.00762939	1.93939	-1.1142	-0.000305176	5	
5.17708	0.00854492	1.94092	-1.2088	-0.000305176	5	
5.17717	0.00793457	1.93634	-1.33545	-0.000915527	5	
5.17725	0.00823975	1.93634	-1.48285	-0.000610352	5	
5.17733	0.00762939	1.93634	-1.63422	-0.000610352	5	
5.17742	0.00762939	1.94092	-1.76239	-0.000610352	5	
5.1775	0.00793457	1.93939	-1.84967	-0.000305176	5	
5.17758	0.00793457	1.93634	-1.88293	-0.000610352	5	
5.17767	0.00762939	1.93482	-1.86493	0	5	
5.17775	0.00793457	1.94092	-1.79993	-0.000610352	5	
5.17783	0.00762939	1.93787	-1.70197	0	5	
5.17792	0.00732422	1.93787	-1.58539	-0.000305176	5	
5.178	0.00823975	1.93634	-1.4624	-0.000915527	5	
5.17808	0.00823975	1.94092	-1.34277	0	5	
5.17817	0.00823975	1.93939	-1.23688	0.000915527	5	
5.17825	0.00793457	1.93939	-1.1499	0	5	
5.17833	0.00762939	1.94245	-1.08154	-0.0012207	5	
5.17842	0.00793457	1.93482	-1.03516	-0.000305176	5	
5.1785	0.00793457	1.93482	-1.00708	-0.000610352	5	
5.17858	0.00762939	1.93939	-0.995178	0.000305176	5	
5.17867	0.00762939	1.94397	-0.993958	-0.000915527	5	
5.17875	0.00793457	1.93329	-1.00281	-0.000610352	5	
5.17883	0.00854492	1.93482	-1.01562	-0.000915527	5	
5.17892	0.00762939	1.93482	-1.0318	-0.000305176	5	
5.179	0.00793457	1.93482	-1.05011	-0.000915527	5	
5.17908	0.00793457	1.93634	-1.06659	-0.0012207	5	
5.17917	0.00793457	1.93787	-1.08246	0	5	
5.17925	0.00762939	1.94092	-1.09772	-0.000915527	5	
5.17933	0.00793457	1.93939	-1.11237	-0.000305176	5	
5.17942	0.00793457	1.93787	-1.12335	-0.000915527	5	
5.1795	0.00793457	1.93634	-1.13312	-0.000915527	5	
5.17958	0.00823975	1.94245	-1.14197	0	5	
5.17967	0.00762939	1.93787	-1.14807	0.000915527	5	
5.17975	0.00762939	1.93939	-1.15173	-0.000610352	5	
5.17983	0.00823975	1.93634	-1.15387	-0.000610352	5	
5.17992	0.00762939	1.93939	-1.15448	-0.0012207	5	
5.18	0.00732422	1.93482	-1.15265	-0.00152588	5	
5.18008	0.00762939	1.93787	-1.15021	-0.00152588	5	
5.18017	0.00762939	1.93787	-1.14655	0.000305176	5	
5.18025	0.00823975	1.94245	-1.14227	-0.000610352	5	
5.18033	0.00793457	1.93634	-1.1377	-0.000305176	5	
5.18042	0.00762939	1.93787	-1.13434	-0.000305176	5	
5.1805	0.00701904	1.93787	-1.12854	-0.000915527	5	
5.18058	0.00762939	1.93787	-1.12396	0	5	
5.18067	0.00793457	1.93482	-1.11938	-0.000305176	5	
5.18075	0.00762939	1.93634	-1.1145	-0.000305176	5	
5.18083	0.00793457	1.93939	-1.11053	-0.000610352	5	
5.18092	0.00762939	1.93634	-1.10809	-0.000915527	5	
5.181	0.00793457	1.93482	-1.10413	-0.000915527	5	
5.18108	0.00732422	1.93787	-1.10321	-0.000915527	5	
5.18117	0.00793457	1.93787	-1.10168	-0.000610352	5	
5.18125	0.00823975	1.94092	-1.10016	-0.00183105	5	
5.18133	0.00762939	1.93329	-1.10107	-0.00152588	5	
5.18142	0.00793457	1.93787	-1.10016	-0.00152588	5	
5.1815	0.00793457	1.93482	-1.09833	-0.000305176	5	
5.18158	0.00732422	1.94397	-1.09619	0	5	
5.18167	0.00793457	1.93482	-1.09283	-0.000610352	5	
5.18175	0.00762939	1.93787	-1.08795	-0.0012207	5	
5.18183	0.00701904	1.93634	-1.08124	-0.000915527	5	
5.18192	0.00793457	1.93634	-1.07361	-0.000915527	5	
5.182	0.00823975	1.93634	-1.06506	0.000305176	5	
5.18208	0.00732422	1.93787	-1.05682	-0.000305176	5	
5.18217	0.00762939	1.94397	-1.04889	-0.000305176	5	
5.18225	0.00762939	1.93482	-1.0434	-0.000915527	5	
5.18233	0.00762939	1.93482	-1.03729	-0.000915527	5	
5.18242	0.00762939	1.93634	-1.03302	0	5	
5.1825	0.00762939	1.93787	-1.03088	-0.000610352	5	
5.18258	0.00732422	1.93634	-1.02875	-0.00152588	5	
5.18267	0.00732422	1.93939	-1.02814	-0.000915527	5	
5.18275	0.00793457	1.93329	-1.02905	0	5	
5.18283	0.00793457	1.94092	-1.02905	-0.000610352	5	
5.18292	0.00793457	1.93787	-1.02936	0	5	
5.183	0.00701904	1.93634	-1.02966	-0.000610352	5	
5.18308	0.00701904	1.93939	-1.02936	0.000305176	5	
5.18317	0.00762939	1.94092	-1.02966	-0.000305176	5	
5.18325	0.00793457	1.93482	-1.02814	-0.000305176	5	
5.18333	0.00762939	1.93939	-1.02142	-0.0012207	5	
5.18342	0.00762939	1.93634	-1.00769	-0.000915527	5	
5.1835	0.00762939	1.94092	-0.984497	0	5	
5.18358	0.00793457	1.93787	-0.953064	-0.000305176	5	
5.18367	0.00732422	1.93176	-0.91156	-0.000915527	5	
5.18375	0.00732422	1.93787	-0.863342	-0.000305176	5	
5.18383	0.00762939	1.94092	-0.809937	-0.000610352	5	
5.18392	0.00762939	1.93634	-0.752869	-0.00152588	5	
5.184	0.00762939	1.93787	-0.692444	-0.000915527	5	
5.18408	0.00793457	1.93787	-0.632629	-0.000915527	5	
5.18417	0.00762939	1.94397	-0.575562	-0.000915527	5	
5.18425	0.00762939	1.93634	-0.522156	0.000305176	5	
5.18433	0.00701904	1.93634	-0.474548	-0.000610352	5	
5.18442	0.00762939	1.93939	-0.431824	-0.000610352	5	
5.1845	0.00701904	1.94397	-0.398254	-0.000305176	5	
5.18458	0.00762939	1.93787	-0.370789	-0.000610352	5	
5.18467	0.00732422	1.93634	-0.348511	-0.000610352	5	
5.18475	0.00793457	1.93939	-0.332031	0	5	
5.18483	0.00762939	1.93787	-0.32074	-0.000610352	5	
5.18492	0.00762939	1.93787	-0.311584	-0.000610352	5	
5.185	0.00793457	1.93634	-0.30365	-0.0012207	5	
5.18508	0.00671387	1.94092	-0.285339	-0.000610352	5	
5.18517	0.00793457	1.93787	-0.248718	-0.000915527	5	
5.18525	0.00793457	1.93939	-0.187073	0	5	
5.18533	0.00762939	1.93939	-0.0952148	-0.000915527	5	
5.18542	0.00793457	1.93787	0.020752	-0.000610352	5	
5.1855	0.00762939	1.93482	0.150452	-0.00152588	5	
5.18558	0.00793457	1.93939	0.28656	-0.000610352	5	
5.18567	0.00854492	1.93939	0.417786	-0.000610352	5	
5.18575	0.00823975	1.93787	0.538025	-0.000305176	5	
5.18583	0.00793457	1.94245	0.639648	-0.000610352	5	
5.18592	0.00823975	1.94092	0.722046	-0.000305176	5	
5.186	0.00793457	1.93482	0.783997	0	5	
5.18608	0.0088501	1.94245	0.828552	-0.00152588	5	
5.18617	0.00823975	1.93939	0.856934	-0.000915527	5	
5.18625	0.00823975	1.93787	0.871582	0	5	
5.18633	0.00823975	1.93482	0.87738	-0.000305176	5	
5.18642	0.00854492	1.94245	0.87677	-0.000915527	5	
5.1865	0.00793457	1.93176	0.870972	-0.00152588	5	
5.18658	0.00854492	1.93634	0.863037	-0.000305176	5	
5.18667	0.00762939	1.93787	0.856323	-0.000610352	5	
5.18675	0.00793457	1.93939	0.849609	-0.000610352	5	
5.18683	0.00823975	1.93787	0.844421	0.000305176	5	
5.18692	0.0088501	1.93634	0.840454	0	5	
5.187	0.00823975	1.93482	0.839233	0	5	
5.18708	0.00762939	1.93787	0.840149	-0.000610352	5	
5.18717	0.00854492	1.93634	0.840454	-0.000610352	5	
5.18725	0.00823975	1.93482	0.843201	-0.000915527	5	
5.18733	0.00823975	1.94092	0.846252	-0.000610352	5	
5.18742	0.00793457	1.93939	0.85022	-0.000915527	5	
5.1875	0.00823975	1.93939	0.855408	-0.000610352	5	
5.18758	0.00823975	1.93787	0.860596	-0.000610352	5	
5.18767	0.00823975	1.93939	0.865784	0	5	
5.18775	0.00793457	1.93634	0.869141	-0.000610352	5	
5.18783	0.00762939	1.93787	0.871582	-0.000610352	5	
5.18792	0.00762939	1.93634	0.870361	-0.000915527	5	
5.188	0.00823975	1.93939	0.867004	-0.000915527	5	
5.18808	0.00762939	1.93329	0.863037	-0.00152588	5	
5.18817	0.00793457	1.93939	0.856628	-0.000610352	5	
5.18825	0.00823975	1.93634	0.849609	-0.000610352	5	
5.18833	0.00823975	1.93939	0.840759	-0.000305176	5	
5.18842	0.00854492	1.94092	0.832825	-0.000610352	5	
